pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
c000  4c f5 c5   JMP $c5f5   A:00 X:00 Y:00 P:24 SP:fd CYC:7
ca0e  4c 15 ca   JMP $ca15   A:80 X:00 Y:00 P:27 SP:fb CYC:759
ca15  ea         NOP         A:80 X:00 Y:00 P:27 SP:fb CYC:762
ca16  c9 81      CMP #$81    A:80 X:00 Y:00 P:27 SP:fb CYC:764
ca18  b0 07      BCS $ca21   A:80 X:00 Y:00 P:a4 SP:fb CYC:766
ca1a  f0 05      BEQ $ca21   A:80 X:00 Y:00 P:a4 SP:fb CYC:768
ca1c  10 03      BPL $ca21   A:80 X:00 Y:00 P:a4 SP:fb CYC:770
ca1e  4c 25 ca   JMP $ca25   A:80 X:00 Y:00 P:a4 SP:fb CYC:772
ca25  ea         NOP         A:80 X:00 Y:00 P:a4 SP:fb CYC:775
ca26  c9 7f      CMP #$7f    A:80 X:00 Y:00 P:a4 SP:fb CYC:777
ca28  90 07      BCC $ca31   A:80 X:00 Y:00 P:25 SP:fb CYC:779
ca2a  f0 05      BEQ $ca31   A:80 X:00 Y:00 P:25 SP:fb CYC:781
ca2c  30 03      BMI $ca31   A:80 X:00 Y:00 P:25 SP:fb CYC:783
ca2e  4c 35 ca   JMP $ca35   A:80 X:00 Y:00 P:25 SP:fb CYC:785
ca35  ea         NOP         A:80 X:00 Y:00 P:25 SP:fb CYC:788
ca36  24 01      BIT $01     A:80 X:00 Y:00 P:25 SP:fb CYC:790
ca38  a0 40      LDY #$40    A:80 X:00 Y:00 P:e5 SP:fb CYC:793
ca3a  c0 40      CPY #$40    A:80 X:00 Y:40 P:65 SP:fb CYC:795
ca3c  d0 09      BNE $ca47   A:80 X:00 Y:40 P:67 SP:fb CYC:797
ca3e  30 07      BMI $ca47   A:80 X:00 Y:40 P:67 SP:fb CYC:799
ca40  90 05      BCC $ca47   A:80 X:00 Y:40 P:67 SP:fb CYC:801
ca42  50 03      BVC $ca47   A:80 X:00 Y:40 P:67 SP:fb CYC:803
ca44  4c 4b ca   JMP $ca4b   A:80 X:00 Y:40 P:67 SP:fb CYC:805
ca4b  ea         NOP         A:80 X:00 Y:40 P:67 SP:fb CYC:808
ca4c  b8         CLV         A:80 X:00 Y:40 P:67 SP:fb CYC:810
ca4d  c0 3f      CPY #$3f    A:80 X:00 Y:40 P:27 SP:fb CYC:812
ca4f  f0 09      BEQ $ca5a   A:80 X:00 Y:40 P:25 SP:fb CYC:814
ca51  30 07      BMI $ca5a   A:80 X:00 Y:40 P:25 SP:fb CYC:816
ca53  90 05      BCC $ca5a   A:80 X:00 Y:40 P:25 SP:fb CYC:818
ca55  70 03      BVS $ca5a   A:80 X:00 Y:40 P:25 SP:fb CYC:820
ca57  4c 5e ca   JMP $ca5e   A:80 X:00 Y:40 P:25 SP:fb CYC:822
ca5e  ea         NOP         A:80 X:00 Y:40 P:25 SP:fb CYC:825
ca5f  c0 41      CPY #$41    A:80 X:00 Y:40 P:25 SP:fb CYC:827
ca61  f0 07      BEQ $ca6a   A:80 X:00 Y:40 P:a4 SP:fb CYC:829
ca63  10 05      BPL $ca6a   A:80 X:00 Y:40 P:a4 SP:fb CYC:831
ca65  10 03      BPL $ca6a   A:80 X:00 Y:40 P:a4 SP:fb CYC:833
ca67  4c 6e ca   JMP $ca6e   A:80 X:00 Y:40 P:a4 SP:fb CYC:835
ca6e  ea         NOP         A:80 X:00 Y:40 P:a4 SP:fb CYC:838
ca6f  a0 80      LDY #$80    A:80 X:00 Y:40 P:a4 SP:fb CYC:840
ca71  c0 00      CPY #$00    A:80 X:00 Y:80 P:a4 SP:fb CYC:842
ca73  f0 07      BEQ $ca7c   A:80 X:00 Y:80 P:a5 SP:fb CYC:844
ca75  10 05      BPL $ca7c   A:80 X:00 Y:80 P:a5 SP:fb CYC:846
ca77  90 03      BCC $ca7c   A:80 X:00 Y:80 P:a5 SP:fb CYC:848
ca79  4c 80 ca   JMP $ca80   A:80 X:00 Y:80 P:a5 SP:fb CYC:850
ca80  ea         NOP         A:80 X:00 Y:80 P:a5 SP:fb CYC:853
ca81  c0 80      CPY #$80    A:80 X:00 Y:80 P:a5 SP:fb CYC:855
ca83  d0 07      BNE $ca8c   A:80 X:00 Y:80 P:27 SP:fb CYC:857
ca85  30 05      BMI $ca8c   A:80 X:00 Y:80 P:27 SP:fb CYC:859
ca87  90 03      BCC $ca8c   A:80 X:00 Y:80 P:27 SP:fb CYC:861
ca89  4c 90 ca   JMP $ca90   A:80 X:00 Y:80 P:27 SP:fb CYC:863
ca90  ea         NOP         A:80 X:00 Y:80 P:27 SP:fb CYC:866
ca91  c0 81      CPY #$81    A:80 X:00 Y:80 P:27 SP:fb CYC:868
ca93  b0 07      BCS $ca9c   A:80 X:00 Y:80 P:a4 SP:fb CYC:870
ca95  f0 05      BEQ $ca9c   A:80 X:00 Y:80 P:a4 SP:fb CYC:872
ca97  10 03      BPL $ca9c   A:80 X:00 Y:80 P:a4 SP:fb CYC:874
ca99  4c a0 ca   JMP $caa0   A:80 X:00 Y:80 P:a4 SP:fb CYC:876
caa0  ea         NOP         A:80 X:00 Y:80 P:a4 SP:fb CYC:879
caa1  c0 7f      CPY #$7f    A:80 X:00 Y:80 P:a4 SP:fb CYC:881
caa3  90 07      BCC $caac   A:80 X:00 Y:80 P:25 SP:fb CYC:883
caa5  f0 05      BEQ $caac   A:80 X:00 Y:80 P:25 SP:fb CYC:885
caa7  30 03      BMI $caac   A:80 X:00 Y:80 P:25 SP:fb CYC:887
caa9  4c b0 ca   JMP $cab0   A:80 X:00 Y:80 P:25 SP:fb CYC:889
cab0  ea         NOP         A:80 X:00 Y:80 P:25 SP:fb CYC:892
cab1  24 01      BIT $01     A:80 X:00 Y:80 P:25 SP:fb CYC:894
cab3  a2 40      LDX #$40    A:80 X:00 Y:80 P:e5 SP:fb CYC:897
cab5  e0 40      CPX #$40    A:80 X:40 Y:80 P:65 SP:fb CYC:899
cab7  d0 09      BNE $cac2   A:80 X:40 Y:80 P:67 SP:fb CYC:901
cab9  30 07      BMI $cac2   A:80 X:40 Y:80 P:67 SP:fb CYC:903
cabb  90 05      BCC $cac2   A:80 X:40 Y:80 P:67 SP:fb CYC:905
cabd  50 03      BVC $cac2   A:80 X:40 Y:80 P:67 SP:fb CYC:907
cabf  4c c6 ca   JMP $cac6   A:80 X:40 Y:80 P:67 SP:fb CYC:909
cac6  ea         NOP         A:80 X:40 Y:80 P:67 SP:fb CYC:912
cac7  b8         CLV         A:80 X:40 Y:80 P:67 SP:fb CYC:914
cac8  e0 3f      CPX #$3f    A:80 X:40 Y:80 P:27 SP:fb CYC:916
caca  f0 09      BEQ $cad5   A:80 X:40 Y:80 P:25 SP:fb CYC:918
cacc  30 07      BMI $cad5   A:80 X:40 Y:80 P:25 SP:fb CYC:920
cace  90 05      BCC $cad5   A:80 X:40 Y:80 P:25 SP:fb CYC:922
cad0  70 03      BVS $cad5   A:80 X:40 Y:80 P:25 SP:fb CYC:924
cad2  4c d9 ca   JMP $cad9   A:80 X:40 Y:80 P:25 SP:fb CYC:926
cad9  ea         NOP         A:80 X:40 Y:80 P:25 SP:fb CYC:929
cada  e0 41      CPX #$41    A:80 X:40 Y:80 P:25 SP:fb CYC:931
cadc  f0 07      BEQ $cae5   A:80 X:40 Y:80 P:a4 SP:fb CYC:933
cade  10 05      BPL $cae5   A:80 X:40 Y:80 P:a4 SP:fb CYC:935
cae0  10 03      BPL $cae5   A:80 X:40 Y:80 P:a4 SP:fb CYC:937
cae2  4c e9 ca   JMP $cae9   A:80 X:40 Y:80 P:a4 SP:fb CYC:939
cae9  ea         NOP         A:80 X:40 Y:80 P:a4 SP:fb CYC:942
caea  a2 80      LDX #$80    A:80 X:40 Y:80 P:a4 SP:fb CYC:944
caec  e0 00      CPX #$00    A:80 X:80 Y:80 P:a4 SP:fb CYC:946
caee  f0 07      BEQ $caf7   A:80 X:80 Y:80 P:a5 SP:fb CYC:948
caf0  10 05      BPL $caf7   A:80 X:80 Y:80 P:a5 SP:fb CYC:950
caf2  90 03      BCC $caf7   A:80 X:80 Y:80 P:a5 SP:fb CYC:952
caf4  4c fb ca   JMP $cafb   A:80 X:80 Y:80 P:a5 SP:fb CYC:954
cafb  ea         NOP         A:80 X:80 Y:80 P:a5 SP:fb CYC:957
cafc  e0 80      CPX #$80    A:80 X:80 Y:80 P:a5 SP:fb CYC:959
cafe  d0 07      BNE $cb07   A:80 X:80 Y:80 P:27 SP:fb CYC:961
cb00  30 05      BMI $cb07   A:80 X:80 Y:80 P:27 SP:fb CYC:963
cb02  90 03      BCC $cb07   A:80 X:80 Y:80 P:27 SP:fb CYC:965
cb04  4c 0b cb   JMP $cb0b   A:80 X:80 Y:80 P:27 SP:fb CYC:967
cb0b  ea         NOP         A:80 X:80 Y:80 P:27 SP:fb CYC:970
cb0c  e0 81      CPX #$81    A:80 X:80 Y:80 P:27 SP:fb CYC:972
cb0e  b0 07      BCS $cb17   A:80 X:80 Y:80 P:a4 SP:fb CYC:974
cb10  f0 05      BEQ $cb17   A:80 X:80 Y:80 P:a4 SP:fb CYC:976
cb12  10 03      BPL $cb17   A:80 X:80 Y:80 P:a4 SP:fb CYC:978
cb14  4c 1b cb   JMP $cb1b   A:80 X:80 Y:80 P:a4 SP:fb CYC:980
cb1b  ea         NOP         A:80 X:80 Y:80 P:a4 SP:fb CYC:983
cb1c  e0 7f      CPX #$7f    A:80 X:80 Y:80 P:a4 SP:fb CYC:985
cb1e  90 07      BCC $cb27   A:80 X:80 Y:80 P:25 SP:fb CYC:987
cb20  f0 05      BEQ $cb27   A:80 X:80 Y:80 P:25 SP:fb CYC:989
cb22  30 03      BMI $cb27   A:80 X:80 Y:80 P:25 SP:fb CYC:991
cb24  4c 2b cb   JMP $cb2b   A:80 X:80 Y:80 P:25 SP:fb CYC:993
cb2b  ea         NOP         A:80 X:80 Y:80 P:25 SP:fb CYC:996
cb2c  38         SEC         A:80 X:80 Y:80 P:25 SP:fb CYC:998
cb2d  b8         CLV         A:80 X:80 Y:80 P:25 SP:fb CYC:1000
cb2e  a2 9f      LDX #$9f    A:80 X:80 Y:80 P:25 SP:fb CYC:1002
cb30  f0 09      BEQ $cb3b   A:80 X:9f Y:80 P:a5 SP:fb CYC:1004
cb32  10 07      BPL $cb3b   A:80 X:9f Y:80 P:a5 SP:fb CYC:1006
cb34  70 05      BVS $cb3b   A:80 X:9f Y:80 P:a5 SP:fb CYC:1008
cb36  90 03      BCC $cb3b   A:80 X:9f Y:80 P:a5 SP:fb CYC:1010
cb38  4c 3f cb   JMP $cb3f   A:80 X:9f Y:80 P:a5 SP:fb CYC:1012
cb3f  ea         NOP         A:80 X:9f Y:80 P:a5 SP:fb CYC:1015
cb40  18         CLC         A:80 X:9f Y:80 P:a5 SP:fb CYC:1017
cb41  24 01      BIT $01     A:80 X:9f Y:80 P:a4 SP:fb CYC:1019
cb43  a2 00      LDX #$00    A:80 X:9f Y:80 P:e4 SP:fb CYC:1022
cb45  d0 09      BNE $cb50   A:80 X:00 Y:80 P:66 SP:fb CYC:1024
cb47  30 07      BMI $cb50   A:80 X:00 Y:80 P:66 SP:fb CYC:1026
cb49  50 05      BVC $cb50   A:80 X:00 Y:80 P:66 SP:fb CYC:1028
cb4b  b0 03      BCS $cb50   A:80 X:00 Y:80 P:66 SP:fb CYC:1030
cb4d  4c 54 cb   JMP $cb54   A:80 X:00 Y:80 P:66 SP:fb CYC:1032
cb54  ea         NOP         A:80 X:00 Y:80 P:66 SP:fb CYC:1035
cb55  38         SEC         A:80 X:00 Y:80 P:66 SP:fb CYC:1037
cb56  b8         CLV         A:80 X:00 Y:80 P:67 SP:fb CYC:1039
cb57  a0 9f      LDY #$9f    A:80 X:00 Y:80 P:27 SP:fb CYC:1041
cb59  f0 09      BEQ $cb64   A:80 X:00 Y:9f P:a5 SP:fb CYC:1043
cb5b  10 07      BPL $cb64   A:80 X:00 Y:9f P:a5 SP:fb CYC:1045
cb5d  70 05      BVS $cb64   A:80 X:00 Y:9f P:a5 SP:fb CYC:1047
cb5f  90 03      BCC $cb64   A:80 X:00 Y:9f P:a5 SP:fb CYC:1049
cb61  4c 68 cb   JMP $cb68   A:80 X:00 Y:9f P:a5 SP:fb CYC:1051
cb68  ea         NOP         A:80 X:00 Y:9f P:a5 SP:fb CYC:1054
cb69  18         CLC         A:80 X:00 Y:9f P:a5 SP:fb CYC:1056
cb6a  24 01      BIT $01     A:80 X:00 Y:9f P:a4 SP:fb CYC:1058
cb6c  a0 00      LDY #$00    A:80 X:00 Y:9f P:e4 SP:fb CYC:1061
cb6e  d0 09      BNE $cb79   A:80 X:00 Y:00 P:66 SP:fb CYC:1063
cb70  30 07      BMI $cb79   A:80 X:00 Y:00 P:66 SP:fb CYC:1065
cb72  50 05      BVC $cb79   A:80 X:00 Y:00 P:66 SP:fb CYC:1067
cb74  b0 03      BCS $cb79   A:80 X:00 Y:00 P:66 SP:fb CYC:1069
cb76  4c 7d cb   JMP $cb7d   A:80 X:00 Y:00 P:66 SP:fb CYC:1071
cb7d  ea         NOP         A:80 X:00 Y:00 P:66 SP:fb CYC:1074
cb7e  a9 55      LDA #$55    A:80 X:00 Y:00 P:66 SP:fb CYC:1076
cb80  a2 aa      LDX #$aa    A:55 X:00 Y:00 P:64 SP:fb CYC:1078
cb82  a0 33      LDY #$33    A:55 X:aa Y:00 P:e4 SP:fb CYC:1080
cb84  c9 55      CMP #$55    A:55 X:aa Y:33 P:64 SP:fb CYC:1082
cb86  d0 23      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1084
cb88  e0 aa      CPX #$aa    A:55 X:aa Y:33 P:67 SP:fb CYC:1086
cb8a  d0 1f      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1088
cb8c  c0 33      CPY #$33    A:55 X:aa Y:33 P:67 SP:fb CYC:1090
cb8e  d0 1b      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1092
cb90  c9 55      CMP #$55    A:55 X:aa Y:33 P:67 SP:fb CYC:1094
cb92  d0 17      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1096
cb94  e0 aa      CPX #$aa    A:55 X:aa Y:33 P:67 SP:fb CYC:1098
cb96  d0 13      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1100
cb98  c0 33      CPY #$33    A:55 X:aa Y:33 P:67 SP:fb CYC:1102
cb9a  d0 0f      BNE $cbab   A:55 X:aa Y:33 P:67 SP:fb CYC:1104
cb9c  c9 56      CMP #$56    A:55 X:aa Y:33 P:67 SP:fb CYC:1106
cb9e  f0 0b      BEQ $cbab   A:55 X:aa Y:33 P:e4 SP:fb CYC:1108
cba0  e0 ab      CPX #$ab    A:55 X:aa Y:33 P:e4 SP:fb CYC:1110
cba2  f0 07      BEQ $cbab   A:55 X:aa Y:33 P:e4 SP:fb CYC:1112
cba4  c0 34      CPY #$34    A:55 X:aa Y:33 P:e4 SP:fb CYC:1114
cba6  f0 03      BEQ $cbab   A:55 X:aa Y:33 P:e4 SP:fb CYC:1116
cba8  4c af cb   JMP $cbaf   A:55 X:aa Y:33 P:e4 SP:fb CYC:1118
cbaf  a0 71      LDY #$71    A:55 X:aa Y:33 P:e4 SP:fb CYC:1121
cbb1  20 31 f9   JSR $f931   A:55 X:aa Y:71 P:64 SP:fb CYC:1123
f931  24 01      BIT $01     A:55 X:aa Y:71 P:64 SP:f9 CYC:1129
f933  a9 40      LDA #$40    A:55 X:aa Y:71 P:e4 SP:f9 CYC:1132
f935  38         SEC         A:40 X:aa Y:71 P:64 SP:f9 CYC:1134
f936  60         RTS         A:40 X:aa Y:71 P:65 SP:f9 CYC:1136
cbb4  e9 40      SBC #$40    A:40 X:aa Y:71 P:65 SP:fb CYC:1142
cbb6  20 37 f9   JSR $f937   A:00 X:aa Y:71 P:27 SP:fb CYC:1144
f937  30 0b      BMI $f944   A:00 X:aa Y:71 P:27 SP:f9 CYC:1150
f939  90 09      BCC $f944   A:00 X:aa Y:71 P:27 SP:f9 CYC:1152
f93b  d0 07      BNE $f944   A:00 X:aa Y:71 P:27 SP:f9 CYC:1154
f93d  70 05      BVS $f944   A:00 X:aa Y:71 P:27 SP:f9 CYC:1156
f93f  c9 00      CMP #$00    A:00 X:aa Y:71 P:27 SP:f9 CYC:1158
f941  d0 01      BNE $f944   A:00 X:aa Y:71 P:27 SP:f9 CYC:1160
f943  60         RTS         A:00 X:aa Y:71 P:27 SP:f9 CYC:1162
cbb9  c8         INY         A:00 X:aa Y:71 P:27 SP:fb CYC:1168
cbba  20 47 f9   JSR $f947   A:00 X:aa Y:72 P:25 SP:fb CYC:1170
f947  b8         CLV         A:00 X:aa Y:72 P:25 SP:f9 CYC:1176
f948  38         SEC         A:00 X:aa Y:72 P:25 SP:f9 CYC:1178
f949  a9 40      LDA #$40    A:00 X:aa Y:72 P:25 SP:f9 CYC:1180
f94b  60         RTS         A:40 X:aa Y:72 P:25 SP:f9 CYC:1182
cbbd  e9 3f      SBC #$3f    A:40 X:aa Y:72 P:25 SP:fb CYC:1188
cbbf  20 4c f9   JSR $f94c   A:01 X:aa Y:72 P:25 SP:fb CYC:1190
f94c  f0 0b      BEQ $f959   A:01 X:aa Y:72 P:25 SP:f9 CYC:1196
f94e  30 09      BMI $f959   A:01 X:aa Y:72 P:25 SP:f9 CYC:1198
f950  90 07      BCC $f959   A:01 X:aa Y:72 P:25 SP:f9 CYC:1200
f952  70 05      BVS $f959   A:01 X:aa Y:72 P:25 SP:f9 CYC:1202
f954  c9 01      CMP #$01    A:01 X:aa Y:72 P:25 SP:f9 CYC:1204
f956  d0 01      BNE $f959   A:01 X:aa Y:72 P:27 SP:f9 CYC:1206
f958  60         RTS         A:01 X:aa Y:72 P:27 SP:f9 CYC:1208
cbc2  c8         INY         A:01 X:aa Y:72 P:27 SP:fb CYC:1214
cbc3  20 5c f9   JSR $f95c   A:01 X:aa Y:73 P:25 SP:fb CYC:1216
f95c  a9 40      LDA #$40    A:01 X:aa Y:73 P:25 SP:f9 CYC:1222
f95e  38         SEC         A:40 X:aa Y:73 P:25 SP:f9 CYC:1224
f95f  24 01      BIT $01     A:40 X:aa Y:73 P:25 SP:f9 CYC:1226
f961  60         RTS         A:40 X:aa Y:73 P:e5 SP:f9 CYC:1229
cbc6  e9 41      SBC #$41    A:40 X:aa Y:73 P:e5 SP:fb CYC:1235
cbc8  20 62 f9   JSR $f962   A:ff X:aa Y:73 P:a4 SP:fb CYC:1237
f962  b0 0b      BCS $f96f   A:ff X:aa Y:73 P:a4 SP:f9 CYC:1243
f964  f0 09      BEQ $f96f   A:ff X:aa Y:73 P:a4 SP:f9 CYC:1245
f966  10 07      BPL $f96f   A:ff X:aa Y:73 P:a4 SP:f9 CYC:1247
f968  70 05      BVS $f96f   A:ff X:aa Y:73 P:a4 SP:f9 CYC:1249
f96a  c9 ff      CMP #$ff    A:ff X:aa Y:73 P:a4 SP:f9 CYC:1251
f96c  d0 01      BNE $f96f   A:ff X:aa Y:73 P:27 SP:f9 CYC:1253
f96e  60         RTS         A:ff X:aa Y:73 P:27 SP:f9 CYC:1255
cbcb  c8         INY         A:ff X:aa Y:73 P:27 SP:fb CYC:1261
cbcc  20 72 f9   JSR $f972   A:ff X:aa Y:74 P:25 SP:fb CYC:1263
f972  18         CLC         A:ff X:aa Y:74 P:25 SP:f9 CYC:1269
f973  a9 80      LDA #$80    A:ff X:aa Y:74 P:24 SP:f9 CYC:1271
f975  60         RTS         A:80 X:aa Y:74 P:a4 SP:f9 CYC:1273
cbcf  e9 00      SBC #$00    A:80 X:aa Y:74 P:a4 SP:fb CYC:1279
cbd1  20 76 f9   JSR $f976   A:7f X:aa Y:74 P:65 SP:fb CYC:1281
f976  90 05      BCC $f97d   A:7f X:aa Y:74 P:65 SP:f9 CYC:1287
f978  c9 7f      CMP #$7f    A:7f X:aa Y:74 P:65 SP:f9 CYC:1289
f97a  d0 01      BNE $f97d   A:7f X:aa Y:74 P:67 SP:f9 CYC:1291
f97c  60         RTS         A:7f X:aa Y:74 P:67 SP:f9 CYC:1293
cbd4  c8         INY         A:7f X:aa Y:74 P:67 SP:fb CYC:1299
cbd5  20 80 f9   JSR $f980   A:7f X:aa Y:75 P:65 SP:fb CYC:1301
f980  38         SEC         A:7f X:aa Y:75 P:65 SP:f9 CYC:1307
f981  a9 81      LDA #$81    A:7f X:aa Y:75 P:65 SP:f9 CYC:1309
f983  60         RTS         A:81 X:aa Y:75 P:e5 SP:f9 CYC:1311
cbd8  e9 7f      SBC #$7f    A:81 X:aa Y:75 P:e5 SP:fb CYC:1317
cbda  20 84 f9   JSR $f984   A:02 X:aa Y:75 P:65 SP:fb CYC:1319
f984  50 07      BVC $f98d   A:02 X:aa Y:75 P:65 SP:f9 CYC:1325
f986  90 05      BCC $f98d   A:02 X:aa Y:75 P:65 SP:f9 CYC:1327
f988  c9 02      CMP #$02    A:02 X:aa Y:75 P:65 SP:f9 CYC:1329
f98a  d0 01      BNE $f98d   A:02 X:aa Y:75 P:67 SP:f9 CYC:1331
f98c  60         RTS         A:02 X:aa Y:75 P:67 SP:f9 CYC:1333
cbdd  60         RTS         A:02 X:aa Y:75 P:67 SP:fb CYC:1339
c606  20 de cb   JSR $cbde   A:02 X:aa Y:75 P:67 SP:fd CYC:1345
cbde  ea         NOP         A:02 X:aa Y:75 P:67 SP:fb CYC:1351
cbdf  a9 ff      LDA #$ff    A:02 X:aa Y:75 P:67 SP:fb CYC:1353
cbe1  85 01      STA $01     A:ff X:aa Y:75 P:e5 SP:fb CYC:1355
cbe3  a9 44      LDA #$44    A:ff X:aa Y:75 P:e5 SP:fb CYC:1358
cbe5  a2 55      LDX #$55    A:44 X:aa Y:75 P:65 SP:fb CYC:1360
cbe7  a0 66      LDY #$66    A:44 X:55 Y:75 P:65 SP:fb CYC:1362
cbe9  e8         INX         A:44 X:55 Y:66 P:65 SP:fb CYC:1364
cbea  88         DEY         A:44 X:56 Y:66 P:65 SP:fb CYC:1366
cbeb  e0 56      CPX #$56    A:44 X:56 Y:65 P:65 SP:fb CYC:1368
cbed  d0 21      BNE $cc10   A:44 X:56 Y:65 P:67 SP:fb CYC:1370
cbef  c0 65      CPY #$65    A:44 X:56 Y:65 P:67 SP:fb CYC:1372
cbf1  d0 1d      BNE $cc10   A:44 X:56 Y:65 P:67 SP:fb CYC:1374
cbf3  e8         INX         A:44 X:56 Y:65 P:67 SP:fb CYC:1376
cbf4  e8         INX         A:44 X:57 Y:65 P:65 SP:fb CYC:1378
cbf5  88         DEY         A:44 X:58 Y:65 P:65 SP:fb CYC:1380
cbf6  88         DEY         A:44 X:58 Y:64 P:65 SP:fb CYC:1382
cbf7  e0 58      CPX #$58    A:44 X:58 Y:63 P:65 SP:fb CYC:1384
cbf9  d0 15      BNE $cc10   A:44 X:58 Y:63 P:67 SP:fb CYC:1386
cbfb  c0 63      CPY #$63    A:44 X:58 Y:63 P:67 SP:fb CYC:1388
cbfd  d0 11      BNE $cc10   A:44 X:58 Y:63 P:67 SP:fb CYC:1390
cbff  ca         DEX         A:44 X:58 Y:63 P:67 SP:fb CYC:1392
cc00  c8         INY         A:44 X:57 Y:63 P:65 SP:fb CYC:1394
cc01  e0 57      CPX #$57    A:44 X:57 Y:64 P:65 SP:fb CYC:1396
cc03  d0 0b      BNE $cc10   A:44 X:57 Y:64 P:67 SP:fb CYC:1398
cc05  c0 64      CPY #$64    A:44 X:57 Y:64 P:67 SP:fb CYC:1400
cc07  d0 07      BNE $cc10   A:44 X:57 Y:64 P:67 SP:fb CYC:1402
cc09  c9 44      CMP #$44    A:44 X:57 Y:64 P:67 SP:fb CYC:1404
cc0b  d0 03      BNE $cc10   A:44 X:57 Y:64 P:67 SP:fb CYC:1406
cc0d  4c 14 cc   JMP $cc14   A:44 X:57 Y:64 P:67 SP:fb CYC:1408
cc14  ea         NOP         A:44 X:57 Y:64 P:67 SP:fb CYC:1411
cc15  38         SEC         A:44 X:57 Y:64 P:67 SP:fb CYC:1413
cc16  a2 69      LDX #$69    A:44 X:57 Y:64 P:67 SP:fb CYC:1415
cc18  a9 96      LDA #$96    A:44 X:69 Y:64 P:65 SP:fb CYC:1417
cc1a  24 01      BIT $01     A:96 X:69 Y:64 P:e5 SP:fb CYC:1419
cc1c  a0 ff      LDY #$ff    A:96 X:69 Y:64 P:e5 SP:fb CYC:1422
cc1e  c8         INY         A:96 X:69 Y:ff P:e5 SP:fb CYC:1424
cc1f  d0 3d      BNE $cc5e   A:96 X:69 Y:00 P:67 SP:fb CYC:1426
cc21  30 3b      BMI $cc5e   A:96 X:69 Y:00 P:67 SP:fb CYC:1428
cc23  90 39      BCC $cc5e   A:96 X:69 Y:00 P:67 SP:fb CYC:1430
cc25  50 37      BVC $cc5e   A:96 X:69 Y:00 P:67 SP:fb CYC:1432
cc27  c0 00      CPY #$00    A:96 X:69 Y:00 P:67 SP:fb CYC:1434
cc29  d0 33      BNE $cc5e   A:96 X:69 Y:00 P:67 SP:fb CYC:1436
cc2b  c8         INY         A:96 X:69 Y:00 P:67 SP:fb CYC:1438
cc2c  f0 30      BEQ $cc5e   A:96 X:69 Y:01 P:65 SP:fb CYC:1440
cc2e  30 2e      BMI $cc5e   A:96 X:69 Y:01 P:65 SP:fb CYC:1442
cc30  90 2c      BCC $cc5e   A:96 X:69 Y:01 P:65 SP:fb CYC:1444
cc32  50 2a      BVC $cc5e   A:96 X:69 Y:01 P:65 SP:fb CYC:1446
cc34  18         CLC         A:96 X:69 Y:01 P:65 SP:fb CYC:1448
cc35  b8         CLV         A:96 X:69 Y:01 P:64 SP:fb CYC:1450
cc36  a0 00      LDY #$00    A:96 X:69 Y:01 P:24 SP:fb CYC:1452
cc38  88         DEY         A:96 X:69 Y:00 P:26 SP:fb CYC:1454
cc39  f0 23      BEQ $cc5e   A:96 X:69 Y:ff P:a4 SP:fb CYC:1456
cc3b  10 21      BPL $cc5e   A:96 X:69 Y:ff P:a4 SP:fb CYC:1458
cc3d  b0 1f      BCS $cc5e   A:96 X:69 Y:ff P:a4 SP:fb CYC:1460
cc3f  70 1d      BVS $cc5e   A:96 X:69 Y:ff P:a4 SP:fb CYC:1462
cc41  c0 ff      CPY #$ff    A:96 X:69 Y:ff P:a4 SP:fb CYC:1464
cc43  d0 19      BNE $cc5e   A:96 X:69 Y:ff P:27 SP:fb CYC:1466
cc45  18         CLC         A:96 X:69 Y:ff P:27 SP:fb CYC:1468
cc46  88         DEY         A:96 X:69 Y:ff P:26 SP:fb CYC:1470
cc47  f0 15      BEQ $cc5e   A:96 X:69 Y:fe P:a4 SP:fb CYC:1472
cc49  10 13      BPL $cc5e   A:96 X:69 Y:fe P:a4 SP:fb CYC:1474
cc4b  b0 11      BCS $cc5e   A:96 X:69 Y:fe P:a4 SP:fb CYC:1476
cc4d  70 0f      BVS $cc5e   A:96 X:69 Y:fe P:a4 SP:fb CYC:1478
cc4f  c0 fe      CPY #$fe    A:96 X:69 Y:fe P:a4 SP:fb CYC:1480
cc51  d0 0b      BNE $cc5e   A:96 X:69 Y:fe P:27 SP:fb CYC:1482
cc53  c9 96      CMP #$96    A:96 X:69 Y:fe P:27 SP:fb CYC:1484
cc55  d0 07      BNE $cc5e   A:96 X:69 Y:fe P:27 SP:fb CYC:1486
cc57  e0 69      CPX #$69    A:96 X:69 Y:fe P:27 SP:fb CYC:1488
cc59  d0 03      BNE $cc5e   A:96 X:69 Y:fe P:27 SP:fb CYC:1490
cc5b  4c 62 cc   JMP $cc62   A:96 X:69 Y:fe P:27 SP:fb CYC:1492
cc62  ea         NOP         A:96 X:69 Y:fe P:27 SP:fb CYC:1495
